date, hash, from, to, status, type, value, gas fee, eth_diff ,eth_balance, historical cad price, average price, cad profit, category, asset, description, amount, tokenId, cad price, cad value
2021-06-27,0x66faa58fcfdc69426f9432d7745813ac84339bb8c2cbad560d6ad86304df1be8,0xb38bd68a6f0ba599808d65c7a9cf2a428105b680,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002266329,-0.002266329,0.6271648785000001,2440.15,2445.0745589842254,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x01,8,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.035,,-0.035,0.5921648785000001,,,-0.172359564447886,external,ETH,undefined,,,2440.15,-85.40525000000001

2021-06-27,0x5d1a6f1e0e047c3e8ebf217d538d026f8c9a3805a6e8319340faf1971e5caa89,0xd595710aedaba1d2e18bfdbab46ab796664c6d89,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002266017,-0.002266017,0.5898988615000001,2440.15,2445.0745589842254,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x01,10,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.029,,-0.029,0.5608988615000001,,,-0.14281221054253412,external,ETH,undefined,,,2440.15,-70.76435000000001

2021-06-27,0x116c1c5b47091e7cf23655799db42b773712edac6accce064c378d5c67491fe0,0xd595710aedaba1d2e18bfdbab46ab796664c6d89,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002440662,-0.002440662,0.5584581995000001,2440.15,2445.0745589842254,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x01,7,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.019,,-0.019,0.5394581995000001,,,-0.09356662070028096,external,ETH,undefined,,,2440.15,-46.36285

2021-06-27,0x5d252c1e9dcf9c45c884bc21d452d570baf97d52db44f34b5b371a3c8fca35f9,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x0,out,0.05,0.00622923,-0.00622923,0.5332289695000001,2440.15,2445.0745589842254,0,external,ETH,undefined,,,

2021-06-27,0x96ece8785835cf34923a53335aaf1c2f40cee57714fb40ed37c38044f7cc4b36,0xd595710aedaba1d2e18bfdbab46ab796664c6d89,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002266329,-0.002266329,0.5309626405000001,2440.15,2445.0745589842254,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x01,9,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.027,,-0.027,0.5039626405000001,,,-0.13296309257408348,external,ETH,undefined,,,2440.15,-65.88405

2021-06-27,0xbc2acec347b157f1a2309f7b2ab40843baae6f26374bbeed39267acdf5a9eb01,0xa7d10b4759ffe8f604004a0ae23ff029ebad038d,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002460549,-0.002460549,0.5015020915,2440.15,2445.0745589842254,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x02,3,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.07,,-0.07,0.4315020915,,,-0.344719128895772,external,ETH,undefined,,,2440.15,-170.81050000000002

